ring_edge_id,penetration_id,angle_between_bearing_vector_and_right_vector,angle_between_bearing_vector_and_up_vector,bearing_vector,edge_condition,end_point_x,end_point_y,end_point_z,siding_material,start_point_x,start_point_y,start_point_z
0,5,0.0,0.0,,,-328.56564010149884,-119.65727883526348,143.57387958431073,,-329.27237245297584,-119.56677821721932,143.7503942089521
0,6,0.0,0.0,,,-109.00184920549644,-234.71005622391965,127.26174727878076,,-108.46377251792232,-235.3121643152211,127.08907432420716
0,2,0.0,0.0,,,-322.67900670299076,99.55187731264972,142.888090321402,,-322.0264381289384,99.98790969360894,142.72695679736844
0,2,0.0,0.0,,,-330.8751591256974,101.74802973535635,144.93926387743036,,-330.4391267447382,101.09546116130404,144.82823155952852
0,3,0.0,0.0,,,-316.96825747095573,70.67047210913017,141.36137099410308,,-316.7755230673281,71.3268652080598,141.31566228532205
0,1,0.0,0.0,,,-321.53305292100885,-181.7332517882475,141.59923593336563,,-322.050532275637,-181.14317967518053,141.73035049972694
0,2,0.0,0.0,,,-324.89584954967046,98.7993605671135,143.4380764556832,,-324.12609243237563,98.95247477762194,143.24671826230903
0,2,0.0,0.0,,,-327.2319209736059,98.95247477762194,144.0210166643253,,-326.46216385631107,98.7993605671135,143.82856635188543
0,2,0.0,0.0,,,-326.46216385631107,98.7993605671135,143.82856635188543,,-325.67900670299076,98.74802973535635,143.63313833984844
0,6,0.0,0.0,,,-101.76972097856684,-223.2001900862024,130.63530430578777,,-102.5658145274375,-223.0649283518946,130.6712906627301
0,7,0.0,0.0,,,-213.03740511653112,-274.7917434831967,115.1861620322712,,-212.2886554641516,-222.41707740536975,130.40368768138097
0,1,0.0,0.0,,,-332.08872792049067,-186.93873463291496,144.21225327254666,,-331.836450157824,-187.68192095649036,144.1467087139569
0,1,0.0,0.0,,,-331.0532930045037,-181.73325178824751,143.97267882810482,,-331.4893253854629,-182.38582036229985,144.07905656444268
0,2,0.0,0.0,,,-319.7303375347479,103.96487258203604,142.16871083257382,,-319.67900670299076,104.74802973535635,142.15870681850964
0,5,0.0,0.0,,,-325.4898312305479,-125.16323002009402,142.7874290613931,,-325.3102960256895,-124.4737170842422,142.7451290951608
0,2,0.0,0.0,,,-319.88345174525637,106.30094400597147,142.2152142203475,,-320.13572950792303,107.04413032954687,142.28075877893724
0,6,0.0,0.0,,,-98.88242940615136,-235.85024100279523,126.97255757475298,,-98.28032131484991,-235.3121643152211,127.13136497596297
0,4,0.0,0.0,,,-284.3328328945626,-124.75103892866882,132.52825602854915,,-284.93547320107433,-124.5109250844492,132.67935356581754
0,7,0.0,0.0,,,-212.2886554641516,-222.41707740536975,130.40368768138097,,-150.90675978842026,-223.29459465734243,130.40368768138097
0,1,0.0,0.0,,,-329.9457415368086,-190.1459404040472,143.66655814575617,,-329.2931729627563,-190.58197278500649,143.50231452975314
0,4,0.0,0.0,,,-285.57564149090575,-124.40597482045352,132.83932497353862,,-286.2234042063203,-124.44109549438232,133.0006901664828
0,1,0.0,0.0,,,-320.3445037945134,-184.60266320897952,141.29269142526437,,-320.4976180050219,-183.8329060916847,141.33360878117497
0,2,0.0,0.0,,,-319.88345174525637,103.19511546474124,142.20413773517518,,-319.7303375347479,103.96487258203604,142.16871083257382
0,3,0.0,0.0,,,-323.8910512820128,71.66581959296292,143.0908074603247,,-323.761583725524,70.9940781229903,143.05613489063694
0,7,0.0,0.0,,,-151.6555094407998,-275.66926073516936,115.1861620322712,,-213.03740511653112,-274.7917434831967,115.1861620322712
0,4,0.0,0.0,,,-283.34977901954505,-129.21709770758818,132.26724829177166,,-283.01533195764915,-128.66124236668767,132.18585136377402
0,0,0.0,0.0,,,-511.5473224486728,105.40970593906933,117.35365463723424,,-511.9806770190601,105.02578729076912,117.25639929867388
0,5,0.0,0.0,,,-333.6363129415001,-123.40752890826272,144.82464865809075,,-333.6363129415001,-124.120032226494,144.8221076187723
0,1,0.0,0.0,,,-329.9457415368086,-180.62570032055245,143.7005106955257,,-330.53581364987554,-181.14317967518053,143.8457730742547
0,3,0.0,0.0,,,-320.13770006825416,75.60222105592864,142.16911705900964,,-320.821029332997,75.56967007114874,142.33935833286685
0,6,0.0,0.0,,,-107.20309679019142,-224.12335776727335,130.34456741525798,,-107.86166442662083,-224.59063642457457,130.2060917985503
0,6,0.0,0.0,,,-107.86166442662083,-224.59063642457457,130.2060917985503,,-108.46377251792232,-225.1287131121487,130.0472843973403
0,6,0.0,0.0,,,-106.496351478772,-223.73275344048204,130.46096983623795,,-107.20309679019142,-224.12335776727335,130.34456741525798
0,2,0.0,0.0,,,-331.47456166072516,103.19511546474124,145.0938587117192,,-331.2222838980585,102.45192914116582,145.02831415312946
0,0,0.0,0.0,,,-512.5846472695154,103.43324862334045,116.8572304339324,,-512.5148618704204,102.85851415398844,116.71419994177444
0,2,0.0,0.0,,,-319.7303375347479,105.53118688867666,142.17429686443694,,-319.88345174525637,106.30094400597147,142.2152142203475
0,6,0.0,0.0,,,-97.74224462727577,-234.7100562239196,127.30850706646278,,-97.27496596997456,-234.0514885874902,127.50175618168416
0,6,0.0,0.0,,,-109.46912786279763,-234.0514885874902,127.45111528953672,,-109.00184920549644,-234.71005622391965,127.26174727878076
0,5,0.0,0.0,,,-329.27237245297584,-119.56677821721932,143.7503942089521,,-329.98423378163807,-119.5970177153263,143.92775691090915
0,1,0.0,0.0,,,-324.74025869214114,-191.18137532003425,142.36511282313649,,-323.99707236856574,-190.92909755736756,142.18073251229663
0,3,0.0,0.0,,,-316.71049483621834,72.0078716543016,141.30187913629695,,-316.7755230673281,72.68887810054339,141.3205197059452
0,0,0.0,0.0,,,-509.89359461220926,105.81731324223736,117.46116830641448,,-510.4725503205222,105.81731324223736,117.45910328722825
0,6,0.0,0.0,,,-100.9937776080554,-223.42373552024395,130.57358856802978,,-101.76972097856684,-223.2001900862024,130.63530430578777
0,1,0.0,0.0,,,-331.4893253854629,-188.38582036229985,144.0576584382578,,-331.0532930045037,-189.03838893635216,143.94662612035594
0,2,0.0,0.0,,,-331.2222838980585,107.04413032954687,145.0446915698787,,-331.47456166072516,106.30094400597147,145.10493519689152
0,5,0.0,0.0,,,-331.34186914404177,-127.51477226283345,144.2379845966927,,-330.68074513314264,-127.78043374047591,144.07221567102374
0,2,0.0,0.0,,,-331.67900670299076,104.74802973535635,145.15036611355706,,-331.62767587123363,103.96487258203604,145.13477606762976
0,2,0.0,0.0,,,-329.92164739011,100.50538904823706,144.6971169931672,,-329.3315752770431,99.98790969360894,144.54816358492872
0,1,0.0,0.0,,,-331.0532930045037,-189.03838893635216,143.94662612035594,,-330.53581364987554,-189.62846104941912,143.81551155399467
0,6,0.0,0.0,,,-110.16875010982707,-227.84216940535416,129.2519667597683,,-110.3922955438686,-228.61811277586563,129.02563313956736
0,2,0.0,0.0,,,-327.9751072971813,110.29130693042408,144.24673498059752,,-328.67900670299076,109.944182158063,144.4209826106647
0,4,0.0,0.0,,,-286.2234042063203,-130.36205462963147,132.97957392803085,,-285.57564149090575,-130.39717530356026,132.8179582295492
0,1,0.0,0.0,,,-332.08872792049067,-183.8329060916847,144.22332975771897,,-332.24184213099915,-184.60266320897952,144.25875666032033
0,3,0.0,0.0,,,-321.48584963335264,75.40838641140871,142.50452612410766,,-322.1081326314939,75.12419928839205,142.65865083841618
0,4,0.0,0.0,,,-282.8081965495318,-126.7566637413738,132.14100388531395,,-283.01533195764915,-126.1419077573261,132.19483620375286
0,5,0.0,0.0,,,-331.94858648024734,-120.38635955123064,144.4146646723367,,-332.4834429886442,-120.85709248391755,144.546328242293
0,2,0.0,0.0,,,-330.8751591256974,107.74802973535635,144.96066200361523,,-331.2222838980585,107.04413032954687,145.0446915698787
0,3,0.0,0.0,,,-322.66538739852535,69.28836334343627,142.7767645463837,,-322.1081326314939,68.89154402021113,142.63642298110028
0,4,0.0,0.0,,,-286.2234042063203,-124.44109549438232,133.0006901664828,,-286.84847268268175,-124.6146449025565,133.15590388757255
0,5,0.0,0.0,,,-326.18229612995424,-126.40279921743526,142.95564323944342,,-325.78331223670534,-125.8124833431624,142.85827985897018
0,5,0.0,0.0,,,-329.27237245297584,-127.9607829175374,143.7204582136564,,-328.56564010149884,-127.87028229949324,143.54458910356328
0,1,0.0,0.0,,,-323.99707236856574,-190.92909755736756,142.18073251229663,,-323.2931729627563,-190.58197278500649,142.00648488222944
0,3,0.0,0.0,,,-317.70461723453315,69.52467395156675,141.54086279944386,,-317.28173212358956,70.06241611432358,141.43735323081185
0,6,0.0,0.0,,,-107.20309679019142,-236.31751966009645,126.80226217655049,,-106.49635147877198,-236.70812398688776,126.69172981263652
0,2,0.0,0.0,,,-323.3829061088002,99.20475254028864,143.0623379514692,,-322.67900670299076,99.55187731264972,142.888090321402
0,1,0.0,0.0,,,-321.09702054004964,-188.38582036229985,141.4668054892789,,-320.74989576768854,-187.68192095649036,141.38277592301546
0,1,0.0,0.0,,,-327.8460872333714,-191.18137532003425,143.13941122515274,,-327.0763301160766,-191.3344895305427,142.94696091271288
0,4,0.0,0.0,,,-287.9160446924314,-129.46467343856716,133.40475794431188,,-287.4216194127492,-129.88464205647756,133.27999752209297
0,6,0.0,0.0,,,-97.27496596997456,-226.3893888398796,129.72753408376653,,-97.74224462727577,-225.73082120345015,129.9169020945225
0,2,0.0,0.0,,,-331.47456166072516,106.30094400597147,145.10493519689152,,-331.62767587123363,105.53118688867669,145.14036209949288
0,3,0.0,0.0,,,-317.28173212358956,70.06241611432358,141.43735323081185,,-316.96825747095573,70.67047210913017,141.36137099410308
0,5,0.0,0.0,,,-332.4834429886442,-120.85709248391755,144.546328242293,,-332.9310518212966,-121.411445540572,144.65594231657929
0,6,0.0,0.0,,,-104.17827930533473,-237.3759490754752,126.50735871057316,,-103.37204691638613,-237.42122611525969,126.49755428376484
0,4,0.0,0.0,,,302.3652998978658,299.1266857406945,50.034337614018696,,302.42606888581696,299.8212784513622,50.017720513045795
0,4,0.0,0.0,,,299.1206615964847,295.8820474393134,51.09876209894689,,299.79414945911964,296.0625079682186,50.87523869052535
0,4,0.0,0.0,,,297.7314761751492,303.76050946341104,51.60301661354687,,297.0579883125143,303.58004893450584,51.82654002196841
0,1,0.0,0.0,,,11.568382276857692,-292.3815513068172,29.545178620271187,,12.200301703555017,-292.0868824388113,29.443659195483903
0,2,0.0,0.0,,,116.80677436293826,-189.09785046778856,18.67668373907925,,116.60760424531644,-189.75442635400992,18.613739572178886
0,2,0.0,0.0,,,120.72316885378422,-187.00449399965507,19.97102717922127,,120.04035272672776,-186.93724248106636,19.743097769013744
0,6,0.0,0.0,,,311.0223895136274,300.5241410947042,47.15631383510986,,310.6905419005037,300.85598870782786,47.26865353832272
0,4,0.0,0.0,,,298.42606888581696,303.8212784513622,51.371832445994805,,297.7314761751492,303.76050946341104,51.60301661354687
0,5,0.0,0.0,,,275.1114627968262,383.6885575860662,59.56057595204214,,275.18562822213056,384.22815112838026,59.538682382473525
0,4,0.0,0.0,,,300.42606888581696,303.28538006649995,50.702442182401775,,299.79414945911964,303.58004893450584,50.91459882431051
0,1,0.0,0.0,,,6.736200088417263,-290.62278082367357,28.984294323993467,,7.136123931079105,-291.1939312624197,29.17256040618446
0,6,0.0,0.0,,,309.3453385305026,298.2158784418227,47.703176326925025,,309.808864022065,298.14246321626547,47.54830250566548
0,1,0.0,0.0,,,13.264479476030928,-291.1939312624197,29.14047373112382,,13.664403318692772,-290.62278082367357,28.94801982846635
0,1,0.0,0.0,,,6.2003017035550165,-288.62278082367357,28.320515744404233,,6.261070691506184,-289.3173735343413,28.551699911950053
0,4,0.0,0.0,,,294.9619672706792,297.8212784513622,52.49497589711897,,295.3618911133411,297.2501280126161,52.358693981721906
0,1,0.0,0.0,,,14.139532715603847,-289.3173735343413,28.510450077620018,,14.200301703555017,-288.62278082367357,28.27862956488963
0,2,0.0,0.0,,,120.04035272672776,-186.93724248106636,19.743097769013744,,119.3575365996713,-187.00449399965507,19.51587258610102
0,1,0.0,0.0,,,13.95907218669865,-289.99086139697624,28.735863186562476,,14.139532715603847,-289.3173735343413,28.510450077620018
0,5,0.0,0.0,,,275.18562822213056,384.22815112838026,59.538682382473525,,275.1114627968262,384.7677446706943,59.56622633003419
0,0,0.0,0.0,,,85.84925993559281,-343.38638721653354,33.844224621867774,,85.77584471003554,-342.92286172497114,33.99832967230602
0,2,0.0,0.0,,,121.98484854229636,-193.34738612412528,20.424745131692355,,122.51522646088068,-192.91211621521927,20.599236986547723
0,2,0.0,0.0,,,117.56547899257484,-192.91211621521927,18.949524709908378,,118.09585691115916,-193.34738612412528,19.128574513147516
0,3,0.0,0.0,,,122.31513263608744,-135.9803788354955,20.234465651927067,,122.10207335320712,-135.5622264486192,20.16126530176146
0,5,0.0,0.0,,,273.5925402482358,386.1863193037449,60.079898718251776,,273.04914339540125,386.22348866676134,60.26120326700131
0,3,0.0,0.0,,,120.42502237008227,-137.87048910150065,19.61440280993893,,120.88854786164472,-137.9439043270579,19.769276631200817
0,4,0.0,0.0,,,295.3618911133411,302.39242889010836,52.38561789891894,,294.9619672706792,301.8212784513622,52.51591898686689
0,4,0.0,0.0,,,294.42606888581696,299.8212784513622,52.68405819944797,,294.48683787376814,299.1266857406945,52.66016763973619
0,3,0.0,0.0,,,120.88854786164472,-137.9439043270579,19.769276631200817,,121.35207335320712,-137.87048910150062,19.92338168163379
0,4,0.0,0.0,,,297.0579883125143,303.58004893450584,51.82654002196841,,296.42606888581696,303.28538006649995,52.03561102560286
0,5,0.0,0.0,,,274.10575829759284,386.003921565185,59.90789214690685,,273.5925402482358,386.1863193037449,60.079898718251776
0,6,0.0,0.0,,,308.5953385305026,300.5241410947042,47.9652310230005,,308.38227924762225,300.10598870782786,48.03405267168154
0,5,0.0,0.0,,,274.89446703122354,385.26731902845114,59.641164986138755,,274.55073450856787,385.6898230569365,59.75794049348547
0,1,0.0,0.0,,,6.441531220411383,-287.2547002503709,27.86328212273139,,6.261070691506184,-287.92818811300583,28.088695231673853
0,3,0.0,0.0,,,122.38854786164472,-136.4439043270579,20.261361288752575,,122.31513263608744,-135.9803788354955,20.234465651927067
0,5,0.0,0.0,,,275.1114627968262,384.7677446706943,59.56622633003419,,274.89446703122354,385.26731902845114,59.641164986138755
0,0,0.0,0.0,,,84.81278542715523,-344.8129719909763,33.36332828380992,,85.23093781403152,-344.5999127080959,33.43652863397908
0,1,0.0,0.0,,,8.200301703555017,-292.0868824388113,29.4646022852412,,8.832221130252343,-292.3815513068172,29.559504537392137
0,2,0.0,0.0,,,122.95049636978666,-192.38173829663495,20.741532118696465,,123.27393109051728,-191.77663449434417,20.846162206010135
0,7,0.0,0.0,,,305.5725441811731,397.4176449796406,49.48001717144632,,305.71949347023485,396.8931760981407,49.42829411830559
0,3,0.0,0.0,,,122.31513263608744,-136.90742981862033,20.239319479912588,,122.38854786164472,-136.4439043270579,20.261361288752575
0,1,0.0,0.0,,,12.771452142301174,-285.5586030511977,27.264844111995764,,12.200301703555011,-285.15867920853583,27.134543024052668
0,4,0.0,0.0,,,294.66729840267334,298.45319787805954,52.596495321907355,,294.9619672706792,297.8212784513622,52.49497589711897
0,6,0.0,0.0,,,311.23544879650774,299.1789377247031,47.07825965696036,,311.308864022065,299.64246321626547,47.056217848120546
0,7,0.0,0.0,,,305.71949347023485,396.8931760981407,49.42829411830559,,306.00249349183696,396.42780238918107,49.33153582461103
0,1,0.0,0.0,,,14.139532715603847,-287.92818811300583,28.047445397343814,,13.95907218669865,-287.2547002503709,27.82392198892861
0,2,0.0,0.0,,,121.37974474000558,-187.20366411727687,20.190901617313607,,120.72316885378422,-187.00449399965507,19.97102717922127
0,2,0.0,0.0,,,121.98484854229636,-187.52709883800745,20.39427143194187,,121.37974474000558,-187.20366411727687,20.190901617313607
0,1,0.0,0.0,,,10.200301703555017,-292.62278082367357,29.632741497812884,,10.89489441422274,-292.5620118357224,29.608850938100005
0,7,0.0,0.0,,,309.4797506479414,397.15038473551914,48.17637637626433,,309.5539160732458,397.6899782778332,48.154482806695704
0,8,0.0,0.0,,,322.2922018842232,227.5733644565234,60.621376003433696,,321.66028245752585,227.86803332452925,60.52647375127843
0,3,0.0,0.0,,,120.42502237008227,-135.0173195526152,19.599464263455605,,120.006869983206,-135.2303788354955,19.461212859900954
0,0,0.0,0.0,,,85.23093781403152,-342.17286172497114,34.24544582191041,,84.81278542715523,-341.9598024420908,34.314267470593826
0,2,0.0,0.0,,,123.54035272672776,-190.43724248106636,20.927945710363073,,123.47310120813908,-189.75442635400992,20.901956233194777
0,2,0.0,0.0,,,119.3575365996713,-193.8699909624777,19.551818765868113,,120.04035272672776,-193.93724248106636,19.779748176075643
0,1,0.0,0.0,,,13.664403318692772,-290.62278082367357,28.94801982846635,,13.95907218669865,-289.99086139697624,28.735863186562476
0,2,0.0,0.0,,,123.47310120813908,-191.1200586081228,20.9091063729105,,123.54035272672776,-190.43724248106636,20.927945710363073
0,2,0.0,0.0,,,118.09585691115916,-187.52709883800745,19.098100813397032,,117.56547899257484,-187.96236874691343,18.923608958541656
0,4,0.0,0.0,,,299.1206615964847,303.76050946341104,51.140011933258464,,298.42606888581696,303.8212784513622,51.371832445994805
0,7,0.0,0.0,,,307.41743124651646,395.6946407394521,48.85610942465163,,307.96082809935103,395.73181010246856,48.67519409655486
0,4,0.0,0.0,,,302.1848393689606,298.45319787805954,50.09095747347187,,302.3652998978658,299.1266857406945,50.034337614018696
0,4,0.0,0.0,,,300.9972193245631,302.8854562238381,50.50998827974023,,300.42606888581696,303.28538006649995,50.702442182401775
0,1,0.0,0.0,,,7.136123931079103,-286.0516303849274,27.458671578170048,,6.736200088417262,-286.62278082367357,27.651125480827517
0,5,0.0,0.0,,,273.04914339540125,382.2328135899992,60.24030900042945,,273.5925402482358,382.2699829530157,60.05939367233268
0,8,0.0,0.0,,,316.35297087217435,224.80385555205336,61.57552821106381,,316.2922018842232,224.10926284138563,61.80734872380025
0,2,0.0,0.0,,,116.80677436293826,-191.77663449434417,18.690709242651273,,117.13020908366886,-192.38173829663495,18.801675701584564
0,4,0.0,0.0,,,294.9619672706792,301.8212784513622,52.51591898686689,,294.66729840267334,301.1893590246649,52.61082123902189
0,0,0.0,0.0,,,83.13573444403039,-344.26806509497226,33.53616085055087,,83.4675820571541,-344.5999127080959,33.42729610450556
0,1,0.0,0.0,,,7.136123931079105,-291.1939312624197,29.17256040618446,,7.6291512648088595,-291.68695859614945,29.334301197298103
0,8,0.0,0.0,,,321.66028245752585,227.86803332452925,60.52647375127843,,320.9867945948909,228.04849385343445,60.469853891825
0,1,0.0,0.0,,,9.505708992887294,-284.68354981162474,26.990294371193865,,8.832221130252343,-284.86401034052994,27.05396668902268
0,8,0.0,0.0,,,318.2922018842232,227.5733644565234,60.64231909318025,,317.72105144547703,227.17344061386152,60.7786010085772
0,3,0.0,0.0,,,121.35207335320712,-137.87048910150062,19.92338168163379,,121.77022574008342,-137.65742981862033,20.06163308518844
0,7,0.0,0.0,,,306.00249349183696,398.9521541664853,49.34475275606789,,305.71949347023485,398.4867804575256,49.43663786808591
0,2,0.0,0.0,,,117.56547899257484,-187.96236874691343,18.923608958541656,,117.13020908366886,-188.49274666549775,18.78131382639292
0,4,0.0,0.0,,,301.8901705009547,301.8212784513622,50.20680281537479,,301.49024665829285,302.39242889010836,50.34308473077186
0,1,0.0,0.0,,,11.568382276857692,-284.86401034052994,27.039640771901738,,10.894894414222737,-284.68354981162474,26.983020912451725
0,1,0.0,0.0,,,14.200301703555017,-288.62278082367357,28.27862956488963,,14.139532715603847,-287.92818811300583,28.047445397343814
0,2,0.0,0.0,,,119.3575365996713,-187.00449399965507,19.51587258610102,,118.70096071344994,-187.20366411727687,19.298083766833084
0,7,0.0,0.0,,,308.9190223596831,399.15165020638943,48.37374091770765,,308.47404614870806,399.4657487146379,48.52369257112903
0,3,0.0,0.0,,,119.46196308720198,-135.9803788354955,19.28352646517681,,119.38854786164472,-136.4439043270579,19.26148465633682
0,2,0.0,0.0,,,123.27393109051728,-189.09785046778853,20.832136702438113,,122.95049636978666,-188.49274666549775,20.721170243504822
0,1,0.0,0.0,,,8.832221130252343,-292.3815513068172,29.559504537392137,,9.505708992887296,-292.5620118357224,29.616124396842142
0,2,0.0,0.0,,,120.04035272672776,-193.93724248106636,19.779748176075643,,120.72316885378422,-193.8699909624777,20.006973358988365
0,3,0.0,0.0,,,119.67502237008227,-135.5622264486192,19.35234811385872,,119.46196308720198,-135.9803788354955,19.28352646517681
0,1,0.0,0.0,,,6.736200088417262,-286.62278082367357,27.651125480827517,,6.441531220411383,-287.2547002503709,27.86328212273139
0,1,0.0,0.0,,,13.664403318692772,-286.62278082367357,27.6148509853004,,13.264479476030928,-286.0516303849274,27.426584903109408
0,6,0.0,0.0,,,308.9271861436263,298.4289377247031,47.8436587903192,,309.3453385305026,298.2158784418227,47.703176326925025
0,1,0.0,0.0,,,6.441531220411383,-289.99086139697624,28.775223320365257,,6.736200088417263,-290.62278082367357,28.984294323993467
0,3,0.0,0.0,,,122.10207335320712,-137.32558220549663,20.170497831230676,,122.31513263608744,-136.90742981862033,20.239319479912588
0,6,0.0,0.0,,,310.2723895136274,301.0690479907082,47.40913600171689,,309.808864022065,301.14246321626547,47.56400982297642
0,8,0.0,0.0,,,319.59760917355544,220.1700318293368,63.10295737628242,,320.2922018842232,220.10926284138563,63.11957447725557
0,3,0.0,0.0,,,120.006869983206,-137.65742981862033,19.4739203465426,,120.42502237008227,-137.87048910150065,19.61440280993893
0,8,0.0,0.0,,,324.231432896272,223.4146701307179,61.99728305704361,,324.2922018842232,224.10926284138563,61.765462544307155
0,8,0.0,0.0,,,316.53343140107955,222.74118226808295,62.262056299774216,,316.82810026908544,222.10926284138563,62.471127303408885
0,1,0.0,0.0,,,10.894894414222737,-284.68354981162474,26.983020912451725,,10.200301703555017,-284.62278082367357,26.966403811480987
0,6,0.0,0.0,,,310.6905419005037,298.4289377247031,47.25594605168212,,311.0223895136274,298.76078533782675,47.147081305641414
0,0,0.0,0.0,,,84.34925993559281,-341.88638721653354,34.33630927943354,,83.88573444403039,-341.9598024420908,34.30941364260603
0,1,0.0,0.0,,,7.629151264808859,-285.5586030511977,27.291768029204857,,7.136123931079103,-286.0516303849274,27.458671578170048
0,2,0.0,0.0,,,122.51522646088068,-187.96236874691343,20.573321235181012,,121.98484854229636,-187.52709883800745,20.39427143194187
0,6,0.0,0.0,,,309.808864022065,301.14246321626547,47.56400982297642,,309.3453385305026,301.0690479907082,47.71811487340711
0,7,0.0,0.0,,,306.8841568489038,395.8054564335955,49.03442583335212,,307.41743124651646,395.6946407394521,48.85610942465163
0,0,0.0,0.0,,,83.4675820571541,-344.5999127080959,33.42729610450556,,83.88573444403039,-344.8129719909763,33.35847445582213
0,6,0.0,0.0,,,311.0223895136274,298.76078533782675,47.147081305641414,,311.23544879650774,299.1789377247031,47.07825965696036
0,3,0.0,0.0,,,121.77022574008342,-137.65742981862033,20.06163308518844,,122.10207335320712,-137.32558220549663,20.170497831230676
0,1,0.0,0.0,,,9.505708992887296,-292.5620118357224,29.616124396842142,,10.200301703555017,-292.62278082367357,29.632741497812884
0,5,0.0,0.0,,,271.35120561911964,385.0249533080727,60.82083744386373,,271.2042563300579,384.5004844265728,60.86706849757684
0,7,0.0,0.0,,,305.71949347023485,398.4867804575256,49.43663786808591,,305.5725441811731,397.9623115760257,49.48286892179902
0,0,0.0,0.0,,,83.13573444403039,-342.5047093380948,34.12387358921751,,82.92267516115008,-342.92286172497114,33.983391125815714
0,2,0.0,0.0,,,116.60760424531644,-189.75442635400992,18.613739572178886,,116.54035272672776,-190.43724248106636,18.59490023472631
0,1,0.0,0.0,,,12.200301703555011,-285.15867920853583,27.134543024052668,,11.568382276857692,-284.86401034052994,27.039640771901738
0,5,0.0,0.0,,,272.0322675779008,382.59421134235936,60.58111798614409,,272.5158689977886,382.3436292841426,60.418625409129945
0,6,0.0,0.0,,,308.5953385305026,298.76078533782675,47.95599849353205,,308.9271861436263,298.4289377247031,47.8436587903192
0,8,0.0,0.0,,,320.2922018842232,220.10926284138563,63.11957447725557,,320.9867945948909,220.1700318293368,63.09568391754401
0,8,0.0,0.0,,,322.8633523229693,227.17344061386152,60.75167709138192,,322.2922018842232,227.5733644565234,60.621376003433696
0,5,0.0,0.0,,,272.5158689977886,386.11267297261793,60.43835926418784,,272.0322675779008,385.8620909144011,60.59822785993476
0,7,0.0,0.0,,,305.5725441811731,397.9623115760257,49.48286892179902,,305.5725441811731,397.4176449796406,49.48001717144632
0,8,0.0,0.0,,,317.2280241117473,221.53811240263948,62.65939338560608,,317.72105144547703,221.0450850689097,62.82113417672549
0,1,0.0,0.0,,,8.832221130252343,-284.86401034052994,27.05396668902268,,8.200301703555015,-285.15867920853583,27.155486113809964
0,8,0.0,0.0,,,316.2922018842232,224.10926284138563,61.80734872380025,,316.35297087217435,223.4146701307179,62.038532891352475
0,0,0.0,0.0,,,85.56278542715523,-342.5047093380948,34.136581075865095,,85.23093781403152,-342.17286172497114,34.24544582191041
0,4,0.0,0.0,,,295.3618911133411,297.2501280126161,52.358693981721906,,295.8549184470708,296.75710067888633,52.191790432753535
0,0,0.0,0.0,,,82.84925993559281,-343.38638721653354,33.82851730454819,,82.92267516115008,-343.8499127080959,33.674412254109946
0,1,0.0,0.0,,,6.261070691506184,-287.92818811300583,28.088695231673853,,6.2003017035550165,-288.62278082367357,28.320515744404233
0,7,0.0,0.0,,,307.96082809935103,399.6481464531978,48.69569914247395,,307.41743124651646,399.68531581621426,48.877003691223486
0,7,0.0,0.0,,,309.4797506479414,398.2295718201472,48.18202675425637,,309.26275488233875,398.72914617790406,48.256965410360934
0,8,0.0,0.0,,,324.0509723673668,222.74118226808295,62.22269616599163,,324.231432896272,223.4146701307179,61.99728305704361
0,3,0.0,0.0,,,119.38854786164472,-136.4439043270579,19.26148465633682,,119.46196308720198,-136.90742981862033,19.28838029316233
0,4,0.0,0.0,,,301.49024665829285,302.39242889010836,50.34308473077186,,300.9972193245631,302.8854562238381,50.50998827974023
0,6,0.0,0.0,,,308.308864022065,299.64246321626547,48.05609448052137,,308.38227924762225,299.1789377247031,48.02919884369643
0,0,0.0,0.0,,,85.23093781403152,-344.5999127080959,33.43652863397908,,85.56278542715523,-344.26806509497226,33.548868337198456
0,1,0.0,0.0,,,7.6291512648088595,-291.68695859614945,29.334301197298103,,8.200301703555017,-292.0868824388113,29.4646022852412
0,5,0.0,0.0,,,274.55073450856787,385.6898230569365,59.75794049348547,,274.10575829759284,386.003921565185,59.90789214690685
0,2,0.0,0.0,,,122.95049636978666,-188.49274666549775,20.721170243504822,,122.51522646088068,-187.96236874691343,20.573321235181012
0,8,0.0,0.0,,,323.35637965669906,226.68041328013177,60.91341788250133,,322.8633523229693,227.17344061386152,60.75167709138192
0,4,0.0,0.0,,,299.79414945911964,303.58004893450584,50.91459882431051,,299.1206615964847,303.76050946341104,51.140011933258464
0,6,0.0,0.0,,,311.23544879650774,300.10598870782786,47.083113484945486,,311.0223895136274,300.5241410947042,47.15631383510986
0,0,0.0,0.0,,,82.92267516115008,-342.92286172497114,33.983391125815714,,82.84925993559281,-343.38638721653354,33.82851730454819
0,1,0.0,0.0,,,6.261070691506184,-289.3173735343413,28.551699911950053,,6.441531220411383,-289.99086139697624,28.775223320365257
0,7,0.0,0.0,,,309.5539160732458,397.6899782778332,48.154482806695704,,309.4797506479414,398.2295718201472,48.18202675425637
0,3,0.0,0.0,,,122.10207335320712,-135.5622264486192,20.16126530176146,,121.77022574008342,-135.2303788354955,20.048925598546795
0,7,0.0,0.0,,,306.40055542901604,399.3239180638541,49.21402828415694,,306.00249349183696,398.9521541664853,49.34475275606789
