polygon_exterior_ring_edge_id,mounting_plane_id,angle_between_bearing_vector_and_right_vector,angle_between_bearing_vector_and_up_vector,bearing_vector,edge_condition,end_point_x,end_point_y,end_point_z,siding_material,start_point_x,start_point_y,start_point_z,polygon_exterior_ring_winding_direction
77,16,0.0,0.0,,,60.7932024839999,-495.054186378,-92.904532284,,137.611480332,-495.054186378,-92.904532284,
38,7,0.0,0.0,,,100.403593284,-383.394494718,102.592315404,,237.193347156,-506.505273198,0.0,
8,1,0.0,0.0,,,55.0366349159999,-173.942262378,186.023993748,,-130.987358832,49.2865301220001,0.0,
60,12,0.0,0.0,,,-293.991186636,-61.6820627699999,101.36506584,,-192.626120796,59.9560162500001,0.0,
1,0,0.0,0.0,,,250.806443052,-173.942262378,186.023993748,,436.830436812,-397.171054878,0.0,
22,4,0.0,0.0,,,27.6226685879999,88.5793046220001,0.0,,27.6226685879999,49.2865301220001,0.0,
86,18,0.0,0.0,,,-140.901581796,46.6434048780001,-77.186194872,,-212.901581796,46.6434048780001,-65.186194872,
87,19,0.0,0.0,,,-448.57709574,526.643404878,-77.186194872,,-140.901581796,526.643404878,-77.186194872,
6,1,0.0,0.0,,,27.6226685879999,49.2865301220001,0.0,,134.248271436,-78.6641932979999,106.62560286,
100,22,0.0,0.0,,,75.6226685879999,70.5793046220001,7.5,,75.6226685879999,88.5793046220001,0.0,
74,15,0.0,0.0,,,-130.987358832,33.1990498740001,0.0,,48.3335181479998,-181.986002502,179.32087698,
48,10,0.0,0.0,,,436.830436812,-397.171054878,0.0,,436.8304368119997,-418.3123828979997,1.6200374375330284E-12,
73,15,0.0,0.0,,,48.3335181479998,-181.986002502,179.32087698,,-233.60219204848147,-181.986002502,179.32087698410083,
30,6,0.0,0.0,,,200.222138112,-194.2418458051525,177.45622402758067,,200.222138112,-184.223586042,177.456224028,
71,15,0.0,0.0,,,-269.638421148,-117.66234771,125.717831328,,-143.920589832,33.1990498740001,0.0,
39,8,0.0,0.0,,,237.193347156,-506.505273198,0.0,,100.403593284,-383.394494718,102.592315404,
122,28,0.0,0.0,,,418.57709574,-83.1388840859999,-81.562600392,,418.57709574,-113.138884086,-106.5626004,
15,2,0.0,0.0,,,-233.60219204848147,-181.986002502,179.3208769790444,,-395.356252476,-397.171054878,0.0,
25,4,0.0,0.0,,,27.6226685879999,49.2865301220001,0.0,,134.248271436,-78.6641932979999,106.62560286,
65,13,0.0,0.0,,,-192.626120796,59.9560162500001,0.0,,-293.991186636,-61.6820627699999,101.36506584,
